baseline_margin,lp_margin,baseline_volume,lp_volume,gain_pct,vol_gain_pct,n_unique_weeks
860.9249999999998,1058.3165479700003,2110.65,2633.6,22.927844814589022,24.776727548385562,6
823.7488888888889,1029.4025600149998,2029.8555555555554,2563.7,24.96557796921659,26.299627231275352,6
836.3616666666667,1044.55924631,2047.5333333333333,2596.6,24.893247495800253,26.816006251424472,8
793.1892857142857,972.1696132700001,1957.1714285714286,2440.9,22.564642611698723,24.715697581057217,6
846.6098412698412,1052.91242069,2087.3698412698413,2624.2999999999997,24.368081891266808,25.72280906403819,8
855.08,1052.3226203,2100.116666666667,2638.4,23.067153985591975,25.631115731665698,7
890.2742857142856,1138.0072313150001,2176.1428571428573,2799.2999999999993,27.82658665716187,28.635856364471827,5
852.9137499999999,1047.9936768000002,2091.125,2630.7,22.872175152528648,25.80309641939147,7
827.7420833333333,1028.6492456899998,2043.6583333333333,2563.3000000000006,24.27171052456455,25.427032405123196,8
784.7028571428572,957.4269048150001,1944.4476190476191,2430.4999999999995,22.011395281653474,24.996938780508085,6
806.8748412698413,990.8378966500001,2001.5698412698412,2495.6,22.79945364148941,24.682134419887884,6
843.99375,1037.9459376000002,2071.4249999999997,2606.4,22.980287188145674,25.82642383866181,6
846.5638888888888,1039.21606154,2067.888888888889,2575.5,22.756956111601497,24.5473107302133,6
855.56,1050.28241095,2100.65,2625.7999999999997,22.75964408691384,24.9994049460881,6
845.0812500000001,1064.9027378500002,2075.1749999999997,2645.0,26.01187611842058,27.459129952895555,5
833.8622222222222,1038.96668686,2043.7722222222221,2585.0,24.596924908191607,26.481805158761446,8
848.1038888888891,1059.2567344,2076.688888888889,2632.9,24.89704955695283,26.783555018137854,7
874.8720833333333,1090.7454317650001,2144.1583333333333,2705.8000000000006,24.67484704840186,26.194038841969878,7
861.5166666666665,1076.4378271849998,2108.5666666666666,2676.6,24.94683722717688,26.93931106438813,6
904.6663888888888,1131.5914683499998,2210.113888888889,2788.0,25.083841098575608,26.147345347964713,5
867.6850000000001,1094.5093158999998,2124.3333333333335,2705.5000000000005,26.141320398531693,27.357602385061995,6
863.9977777777777,1076.08643819,2122.427777777778,2680.0,24.54736179504064,26.27049212510829,5
807.5894444444444,993.590247655,1996.1277777777777,2508.8,23.031604052045143,25.683336905063427,7
831.921111111111,1024.45423505,2042.4444444444446,2571.1,23.143194873579112,25.88347296268087,6
886.7127777777778,1089.8763291000002,2171.2111111111108,2724.4999999999995,22.91199094157387,25.482961378442138,6
877.8249999999999,1075.8298217,2150.4,2695.4,22.556297861191013,25.344122023809522,5
875.7963888888889,1103.9706647899998,2137.838888888889,2718.4,26.053347421378664,27.15644823043,8
884.0266666666666,1107.07208337,2156.2666666666664,2730.1,25.23062087531296,26.61235468711354,6
857.3355555555556,1078.0731941000001,2077.9888888888886,2643.2000000000003,25.74693620415707,27.199910169554997,6
809.4302777777777,1007.54795633,1992.611111111111,2510.6,24.476188251338655,25.995483313352103,7
796.7575,976.7234823499999,1975.6500000000003,2467.0000000000005,22.58729693162598,24.87029585199808,5
873.6306349206349,1080.61477227,2145.520634920635,2702.6999999999994,23.692408333204646,25.969424670668566,5
890.93375,1118.6052376999999,2176.975,2763.0,25.554255599813096,26.91923425854684,7
813.9917857142857,1027.49771685,2006.9642857142856,2562.5000000000005,26.229494557904015,27.680398611976187,6
912.4835714285715,1160.5549103550004,2217.0761904761907,2848.3,27.186389617738747,28.471002134943916,5
871.8384722222222,1099.7840079550003,2132.847222222222,2713.5,26.145386214922304,27.224302412659135,8
774.3458730158729,947.5117658349999,1923.2015873015873,2402.7,22.362861203701065,24.932301213997484,8
812.5923015873017,996.00640994,2014.0873015873015,2520.3999999999996,22.571479940730534,25.13856762880503,7
868.08125,1094.6868455000001,2129.975,2711.6000000000004,26.104191917519262,27.306658528855994,5
814.7106944444444,995.921587585,2020.7194444444444,2525.3000000000006,22.24236092348393,24.970341971162668,7
902.1322222222223,1155.19030785,2196.3888888888887,2818.3999999999996,28.051108185052932,28.319716706715564,7
873.4783333333334,1085.331755665,2136.4333333333334,2701.6000000000004,24.253998553484433,26.453746899037352,6
829.3908333333333,1033.0245137699999,2040.6833333333336,2568.0,24.552198101618753,25.840200586404862,8
857.1193055555557,1067.0477129550002,2106.8805555555555,2644.6,24.49232050179712,25.522065929487646,8
874.8211111111112,1102.2088890900002,2136.211111111111,2728.6000000000004,25.992488646059705,27.730821443989626,7
877.9491666666668,1109.8617708550003,2137.2166666666667,2723.1,26.415265597761465,27.41338033111601,7
891.6451785714286,1127.8622623499998,2179.482142857143,2780.6999999999994,26.492273995922044,27.58535366363237,6
820.6802777777779,1008.8548118000001,2021.4611111111112,2522.4,22.929091769057447,24.781030222913568,6
802.6688888888889,983.6407638850001,1985.5888888888887,2496.7999999999997,22.546267520923262,25.74607029540634,7
855.8272222222222,1080.55198481,2096.055555555555,2666.8999999999996,26.2581928633051,27.234223011476587,8
830.4472222222223,1033.342162615,2036.9222222222222,2582.8999999999996,24.43200903843644,26.80405622862378,7
821.2810714285714,1038.799285465,2021.459523809524,2571.4,26.485234057332896,27.205119356240715,7
871.6504761904762,1107.9938095849998,2141.347619047619,2728.7999999999997,27.11446157035965,27.433770011319076,4
859.4749999999999,1057.88270835,2103.6,2628.7000000000003,23.08475620000583,24.961969956265467,5
848.2198611111112,1043.16815047,2079.6694444444443,2596.1,22.983226200754082,24.832338472593808,7
750.6077777777779,932.901101325,1872.3666666666668,2361.7999999999997,24.286095740562818,26.13982304035888,5
824.2488888888889,1011.799752085,2022.8888888888891,2533.6000000000004,22.754154203220708,25.246621992749645,7
871.7876388888889,1097.0818354500002,2134.2638888888887,2705.1,25.842784011970323,26.74627603844678,8
838.0353174603175,1042.36385868,2061.3460317460317,2590.2,24.38185324204524,25.655758912345757,6
837.29,1050.9159522500001,2055.6833333333334,2605.1000000000004,25.513973921819225,26.726716987862932,7
811.588611111111,1008.4332932150002,2001.6277777777777,2514.5000000000005,24.254244010940162,25.62275703385858,7
837.035,1022.0363392849999,2064.7999999999997,2581.5,22.101983702593078,25.024215420379715,8
834.4466666666667,1030.3521723500003,2051.516666666667,2581.5000000000005,23.477295015858836,25.833732766814805,6
849.28,1055.1294643,2093.4,2652.0000000000005,24.238115144593085,26.683863571223863,7
831.2717857142858,1051.1059823500002,2037.3309523809523,2590.2,26.445526049800645,27.136928684705357,7
831.4511111111112,1018.24045619,2040.4944444444445,2545.2,22.46546340280579,24.734473398332092,7
852.5131944444445,1060.1600547350001,2089.286111111111,2633.7,24.35702598431599,26.057411954907504,8
920.1775000000001,1155.58559485,2235.816666666666,2835.7,25.582900565380033,26.830613720564468,5
853.86875,1083.54089279,2090.1916666666666,2669.7,26.897827422540065,27.725128875741056,6
918.4207142857143,1169.83312522,2239.928571428572,2872.3,27.374427321123452,28.231767594629908,5
867.717142857143,1069.3490183000001,2115.0857142857144,2656.7,23.237051048564208,25.607202680066987,5
848.7144444444443,1058.1613194200002,2078.0444444444443,2625.1,24.6781324798421,26.325498331764912,6
861.8630952380954,1074.500624945,2118.32380952381,2672.3,24.671845317632737,26.15162932057691,7
824.8436111111112,1025.3611109,2039.5861111111108,2565.9,24.309759703270355,25.80493591428547,7
800.9061904761904,981.3984535199999,1984.7761904761905,2487.9,22.53600548854481,25.34914575950749,7
884.5862500000001,1116.45608615,2166.675,2750.8,26.212236076470763,26.95951169418579,7
880.1975,1108.93159195,2152.7833333333338,2746.3000000000006,25.98667821142414,27.569735303908896,7
851.716388888889,1070.9735017500002,2091.472222222222,2653.7000000000003,25.74297215850738,26.881914653420655,8
860.9065277777778,1057.37695906,2104.2027777777776,2624.2,22.821342961513274,24.71231516818854,6
831.7672222222222,1043.6077579450002,2037.0222222222224,2591.5000000000005,25.468728517193338,27.220016145571982,7
873.7352777777778,1099.9470136500001,2142.6944444444443,2730.2,25.890191414447624,27.419007739476513,6
852.1527777777777,1056.38374946,2096.144444444444,2634.7,23.966473736647387,25.69267385093267,7
870.0941666666668,1063.41961255,2134.3833333333328,2649.3,22.2189106983631,24.12484480294859,4
821.92625,1022.846875,2028.9250000000002,2560.5,24.445091636871307,26.199834887933257,7
898.5577777777778,1114.0150990850002,2198.177777777778,2761.0,23.978126575240342,25.604035665905084,6
821.9517857142857,1030.1723809050002,2024.9547619047619,2571.1,25.332458522462886,26.97073773546969,5
833.7276587301586,1051.0024603149998,2052.10873015873,2606.2,26.060644541380576,27.001067813712343,7
854.72,1049.06398825,2089.5666666666666,2624.7999999999997,22.737737299934473,25.61456123279148,6
827.7375000000001,1017.5017559000001,2044.95,2553.3999999999996,22.92565649133935,24.863688598743224,6
899.5761111111111,1117.842539755,2196.2111111111117,2761.4000000000005,24.263253097539142,25.734724955605355,5
844.4777777777778,1036.1916767300002,2082.977777777778,2612.3999999999996,22.702065583858555,25.416604433823334,7
853.445,1062.5022424350002,2092.6,2653.0999999999995,24.495690107153962,26.784860938545332,8
825.6850000000001,1033.4610615899999,2021.0666666666666,2570.4,25.164083347765768,27.180366803008322,7
875.7726388888889,1092.570302695,2129.147222222222,2691.5,24.755016790792514,26.412113352633376,6
910.9657142857144,1166.71672633,2211.4285714285716,2851.3,28.074713244813967,28.934754521963825,5
886.1416666666668,1104.4296432350002,2158.1000000000004,2736.6000000000004,24.633530368733375,26.805986747602052,6
869.2222222222222,1094.586924445,2125.322222222222,2697.6000000000004,25.927167582832684,26.92663596108305,9
852.5672222222222,1050.3209028,2100.922222222222,2637.5,23.195083674731432,25.540106725617864,6
846.1950000000002,1033.9928573999998,2075.4,2598.9,22.19321284101178,25.224053194564902,5
857.9688888888887,1069.73805516,2096.288888888889,2654.1,24.682616003170295,26.609457983950474,6
783.5876984126984,977.3463989600002,1937.0746031746032,2442.3,24.72712383563395,26.081876041191233,5
813.536111111111,995.9109324950002,2015.8611111111113,2523.5,22.417544703062458,25.182235328161376,8
806.5207142857143,984.63613112,1996.3785714285714,2473.0,22.084419368203264,23.87430096639272,5
851.0255555555555,1060.0905555799998,2093.855555555556,2632.0,24.56624230138015,25.701125515396885,7
829.6633333333333,1014.9799702950002,2048.766666666667,2564.4,22.336365790340682,25.167987244358386,7
872.7412499999999,1104.1354464500002,2131.475,2723.6999999999994,26.513493713056455,27.78474999706773,6
871.2030555555556,1079.679444585,2143.180555555556,2688.1000000000004,23.92971279198529,25.425736671224605,6
820.4370833333335,1010.406979635,2018.125,2525.8,23.154718400811735,25.15577578197585,7
879.879623015873,1135.186597115,2145.4408730158734,2777.5,29.01612532223869,29.460570782155045,6
802.63625,987.5300001,1984.7416666666668,2481.7999999999997,23.03580857455666,25.043981374570137,6
906.5226785714285,1157.611547895,2208.382142857143,2832.4000000000005,27.698024027292693,28.25678785536277,6
861.0241666666666,1074.8524999850001,2104.0833333333335,2664.8,24.83418486918198,26.64897619707711,7
802.5564285714287,978.8282735500001,1979.4904761904763,2460.3,21.963794532471674,24.289559843442156,5
847.8621428571429,1040.0097332500002,2086.790476190476,2623.2,22.66259816075223,25.705001528891483,6
785.1974206349206,976.713492055,1942.2884920634922,2452.3,24.3908176959136,26.258277800671642,7
817.4844444444444,1020.984741145,2015.4111111111113,2552.0000000000005,24.893476332611165,26.624289502555325,6
860.1169444444446,1087.47917607,2099.4444444444443,2669.2999999999997,26.433874264901295,27.143159566022753,7
871.62125,1063.4376338999998,2148.175,2683.5,22.00685032633151,24.91999022426012,5
883.2266666666666,1099.31249007,2150.2166666666667,2718.0,24.465500370233393,26.405866075511767,7
846.2938888888888,1051.967846345,2076.088888888889,2615.7999999999997,24.302899992122533,25.99653194040074,8
872.9635714285714,1114.9574701600002,2133.257142857143,2740.9000000000005,27.720961865042668,28.484276224150864,7
808.5183333333333,995.6648516000001,1991.6000000000001,2485.6000000000004,23.14684906341025,24.804177545691914,7
917.2932142857143,1169.47458362,2225.4119047619047,2858.8,27.491903941604587,28.46161170805192,6
856.5611111111111,1059.960545435,2111.0111111111114,2647.0999999999995,23.746050536901443,25.394887126232252,8
842.9732142857143,1081.47220235,2064.302380952381,2651.7999999999997,28.292593883469443,28.45986249245967,6
833.1861111111111,1022.095784245,2046.2444444444445,2553.7999999999997,22.673166368791815,24.80424843344445,7
879.2795833333332,1104.5909820850002,2156.358333333333,2730.2,25.62454571019555,26.611609851485728,6
854.9,1060.16217231,2106.3,2644.6,24.01007981167388,25.556663343303406,7
839.99626984127,1040.1546922849998,2074.34126984127,2598.2000000000007,23.828489438596293,25.2542210761114,8
854.0727777777777,1063.60754007,2086.577777777778,2634.7000000000003,24.533595700990876,26.268957144074292,7
811.5187500000001,992.918393,1997.425,2490.5,22.353105581355937,24.685532623252442,5
813.2533333333333,1014.6566355000001,2006.2,2544.6,24.765137001180456,26.836805901704707,7
820.7337500000001,1001.3650445999998,2022.5583333333332,2509.0999999999995,22.008513065290625,24.05575446938076,7
830.0205555555556,1039.20612115,2031.4555555555555,2572.6000000000004,25.202456034890695,26.63826156395799,7
