k_beta,lp_margin,gain,gain_pct,vol_gain_pct
0.3,948.5387644100002,101.62820885444467,11.999875097527708,14.847180232247588
0.5,1052.3932241600003,205.4826686044447,24.262617493254925,25.663678998365484
0.7,1120.7009465600001,273.7903910044446,32.32813538672261,34.67742797013042
